T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,Time,Label
-10.41238748,-8.901283300000001,-8.45501336,-8.56070352,-10.06912626,-11.22002836,-11.26454082,-11.44121273,-11.41925002,-11.59422534,-10.8915339,-11.41925002,-11.22002836,-10.95243415,-10.8915339,-10.99340017,-11.9366019,-12.72792206,-13.2487454,-13.05820144,-12.00177711,-12.2446759,-11.69006947,-11.57276646,-13.67104915,-13.31126595,-10.49048406,-8.58002168,-8.92170201,-9.36899628,-8.9725837,-8.65135526,-7.81036806,-4.39525739,-0.22681494,-0.4597486,-2.5551808,-1.14715287,-1.68191698,-2.1018866000000003,-2.52621488,-2.91396555,-2.93616458,-3.01357768,-3.01357768,-2.94725069,-2.85831322,-2.86946124,-2.96939596,-2.96939596,33,0
0.31879221,0.35416948,0.74099704,0.95687793,0.25625077,-0.4227037,-0.54791844,-0.97670446,0.38119383,0.90486942,0.92659207,0.25412922,0.56214394,0.54120089,0.30252164,0.95191397,0.60473978,1.06575255,1.28207359,0.37460659,0.72417186,1.60355129,1.90103146,1.96777008,1.9725712,0.99932839,0.93544403,0.93105582,0.86949493,1.9591505,1.95984941,2.98903589,1.83550925,1.51854261,0.87674229,0.33709526,0.76536686,0.28180246,0.20211259,-0.90107702,-0.55193699,-0.56208338,-0.564967,-0.57214587,-0.57071357,-0.57071357,-0.56063899,-0.54756322,-0.54024032,-0.54756322,33,0
8.161375900000001,7.501110700000001,6.51754675,5.7547184,4.75373786,5.96208854,6.17299667,7.42602148,7.6073565,7.83320126,7.72258415,7.80207074,7.24404418,7.67165152,8.03856861,7.90935401,7.40822732,6.19955591,6.37505854,5.59730672,6.60878636,7.8409243,5.94001501,4.99275314,4.76504608,5.58732228,5.29006727,5.66388352,4.9252918,6.41925404,5.90605668,6.93429149,4.63534267,2.81682938,-1.40333354,-0.88685647,6.20657589,5.05623442,2.57687187,2.55413749,1.29283057,1.63596841,1.60862337,1.60862337,1.66329353,1.6769485,1.60862337,1.48533292,1.4578842,1.54017573,33,0
-11.64859778,-13.30722024,-12.12839595,-12.31373361,-12.58021922,-12.93344921,-13.53877927,-12.79955537,-12.45819347,-13.73337217,-13.8075728,-12.84696896,-11.97221135,-10.93974085,-9.91444861,-10.93974085,-11.9707686,-11.80662046,-9.98440764,-8.56916453,-8.30284281,-9.72775878,-9.97684279,-8.918848800000001,-8.99395554,-8.99888969,-6.95500299,-5.55125831,-5.65933595,-5.71277636,-5.34127683,-5.52711243,-5.90517365,-1.69609619,-0.99897057,-0.57928117,-0.87206927,-0.72975357,-0.24868989,-0.73845534,-0.73609709,-0.73609709,-0.7325429,-0.73609709,-0.74663818,-0.7349146,-0.72657467,-0.73016228,-0.73609709,-0.7325429,37,0
6.62448268,7.26221983,6.38983924,5.82680568,6.32857785,6.29155832,7.55501096,7.44334054,6.40963815,6.65361012,6.18635941,6.40585097,5.65592919,5.98121181,2.96321839,3.28459684,2.80861221,2.04216261,1.41421356,1.67757871,1.03955845,2.25734558,2.40876837,3.61924793,4.26301021,3.09054097,3.53169337,3.10149834,4.64562365,5.90764273,6.24344326,6.43915038,5.61972233,4.26775399,3.28687623,1.91341716,1.3236681,-0.59791846,-0.46031417,0.0942438999999999,1.26794878,2.48541144,2.3523226000000004,2.39232634,2.3523226000000004,2.1109843999999995,2.01655487,2.13790701,2.27212276,2.3656644,32,0
1.070214,1.2297691000000002,1.06279716,0.97670446,0.95191397,1.09463035,1.13836848,1.19144367,1.16708242,1.24884238,0.6905964,1.25835625,1.60748038,2.03447901,1.5630289,1.31511344,1.0358946,1.26405861,1.34838103,0.92659207,1.07165359,1.52261509,1.60748038,0.81180134,0.84702437,0.63742399,1.03306666,0.75699506,0.78260816,0.94437637,0.87461971,1.68490479,0.96269175,0.88376563,-0.82609829,-0.64678978,-0.45709793,-0.27189774,-0.09946554,0.84702437,0.74099704,0.50413872,0.50413872,0.49399803,0.47028423,0.47028423,0.48723002,0.50413872,0.48723002,0.47028423,33,0
-0.46349581,-0.86102219,-1.14429175,-1.2988961,-1.31737892,-1.2802194,-1.12416676,-1.31737892,-1.40678941,-1.44110222,-1.25048531,-1.30154843,-1.20641598,-1.1067831,-1.20584333,-0.82691207,-0.77181208,-1.16140591,-0.47101188,-0.64678978,-1.4362526000000002,-1.65144222,-1.03097908,-0.95191397,-0.98799605,-0.83697332,-1.0554921999999998,-0.91340348,-0.77355193,-0.51396268,-0.38719385,0.048868,0.08376968,-1.33619188,-2.35505941,-0.59201984,0.8530853999999999,0.91368335,-0.0942438999999999,-0.56464988,-0.51250154,-0.51250154,-0.56464988,-0.62717078,-0.62717078,-0.56464988,-0.51250154,-0.51250154,-0.54379548,-0.54379548,31,0
1.347957,1.00142058,1.00827743,0.76633727,1.22278122,1.11410351,1.10254942,1.00827743,0.89980422,0.64641528,0.68722273,0.60934672,0.52210477,0.53594474,0.85894131,1.04201926,0.7782479,0.53125422,-0.02617961,-0.83890416,-0.7014669,0.4278867999999999,0.4278867999999999,0.36948235,0.27902589,-0.02617961,-0.80431168,-1.85683918,-1.95340893,-1.49213932,-1.05220036,-0.53336578,-0.12216089,0.26668289,0.82691207,1.70189775,1.42844184,1.51241615,1.13122675,-0.62226008,-0.92826232,-0.16752983,0.18846455,0.19893107,0.14659307,0.16752983,0.19893107,0.18846455,0.12565452,0.12565452,31,0
-0.11840397,0.0732381999999999,0.1908089999999999,0.42419942,0.50904142,0.42419942,0.31067643,0.3452982,0.18223553,-0.22835087,-0.73609709,-0.84712192,-0.94721028,-0.99768428,-0.94776841,-0.72896863,-0.93420447,-0.68327377,-0.88539363,-1.78359506,-1.09220392,-0.88781539,-0.82015188,-0.9909832,-0.8424524,-0.77714596,-0.53435235,-0.82302872,0.03490481,-0.2927487,-0.53125422,-0.7289420999999999,-0.61861256,-0.21252814,-0.09072598,0.20926942,0.40195856,0.59201984,0.17799746,0.08726203,0.13960819,-0.1047121,0.02617982,0.02617982,0.061085,0.07853659,0.061085,0.061085,0.07853659,0.061085,33,0
2.35114101,2.92478837,3.06453527,3.16014651,3.20724816,3.16014651,3.21393805,3.1803911,3.0368792,2.95302834,2.88928812,2.87502626,2.92478837,2.87502626,2.92478837,2.81763024,2.72319518,2.81763024,2.81763024,2.81763024,2.87502626,2.3114305,2.24255598,1.68191698,1.62952335,1.16708242,1.37923909,0.86339555,0.93849302,0.96455742,0.6534206,0.56063899,0.44775909,-1.92443599,-1.75429233,0.79015501,0.78693502,0.95527836,0.78260816,-1.94874013,-0.9953962,-0.99649286,-0.99744078,-0.9981348,-0.9981348,-0.99768428,-0.99744078,-0.99731448,-0.99677888,-0.99705275,32,0
-3.56625225,-4.43073204,-3.51823414,-3.51076526,-4.69547126,-3.38104733,-2.17972401,-2.16096128,-3.17365257,-3.42273553,-3.42273553,-3.66271449,-3.17365257,-2.55507127,-1.96026181,-2.78365119,-2.67913397,-2.47363358,-3.79635654,-3.31310024,-2.75847817,-2.40876837,-2.58306658,-2.4240481,-2.54520708,-3.19725766,-4.1243745,-4.19316519,-3.85402939,-3.31312097,-2.69136713,-2.78991106,-1.9763902,-2.13790701,-1.57830053,-1.14328174,-1.15484961,-0.15707317,0.57569552,0.4884977,0.07679386,-0.37688088,-0.36643709,-0.40131793,-0.40131793,-0.45362988,-0.52335956,-0.41875654,-0.36643709,-0.40131793,33,0
-1.78042561,-1.77563077,-2.66824912,-2.65129689,-2.61106709,-2.44538339,-1.6342898,-2.59807621,-2.70323106,-2.70775585,-2.70775585,-2.60069025,-2.59807621,-2.61106709,-2.6463806,-2.65129689,-2.68713528,-3.56719012,-3.56719012,-2.69177511,-2.43625058,-2.31820072,-2.84497097,-1.8593371,-0.94817642,-0.96679709,-0.38119383,0.03490614,0.12216089,0.18145195,0.03490614,-0.36253032,-0.64453139,-0.5914161,0.48481146,-0.64931884,-2.19185573,-0.73121606,0.22681494,-0.51266738,-0.96962293,0.46031417,-0.43942918,-0.41853884,-0.47075457,-0.46031417,-0.47075457,-0.54379548,-0.5854974000000001,-0.54379548,33,0
3.71910594,3.89110351,1.90103146,1.99948522,1.99355776,-0.11320321,-0.98875638,1.50712678,2.98188287,2.85478321,1.97482761,1.99809644,1.37670915,2.32483347,3.35847946,3.85812292,4.13049147,5.11584099,3.99842329,3.70083887,1.70528033,0.78043041,1.90532296,1.96054235,2.9763441000000004,1.53879911,1.54324917,1.95259201,1.9074339,1.75261336,0.82114921,0.73609709,0.8589599,1.56521631,0.9198215,0.94664926,-0.1884257999999999,0.71051444,0.59297202,0.61348816,0.65953861,0.63909116,0.61348816,0.62373507,0.61348816,0.61348816,0.61348816,0.62885569,0.62373507,0.60323376,31,0
