T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,Time,Label
-768.0,-784.0,-768.0,-800.0,-864.0,-912.0,-880.0,-816.0,-784.0,-800.0,-704.0,-736.0,-704.0,-720.0,-800.0,-848.0,-832.0,-816.0,-832.0,-816.0,-800.0,-720.0,-720.0,-784.0,-656.0,-592.0,-640.0,-640.0,-560.0,-432.0,-352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-848.0,-864.0,-816.0,-800.0,-832.0,-832.0,-800.0,-800.0,-784.0,-720.0,-672.0,-736.0,-816.0,-864.0,-816.0,-752.0,-752.0,-800.0,-848.0,-784.0,-704.0,-688.0,-688.0,-672.0,-624.0,-432.0,-336.0,-224.0,-208.0,-208.0,-224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-672.0,-624.0,-528.0,-512.0,-624.0,-800.0,-816.0,-784.0,-688.0,-608.0,-672.0,-800.0,-816.0,-784.0,-720.0,-752.0,-784.0,-736.0,-656.0,-752.0,-624.0,-640.0,-640.0,-576.0,-576.0,-608.0,-640.0,-608.0,-512.0,-368.0,-304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
-864.0,-848.0,-816.0,-736.0,-640.0,-688.0,-736.0,-784.0,-816.0,-800.0,-752.0,-720.0,-624.0,-624.0,-672.0,-752.0,-800.0,-752.0,-736.0,-736.0,-720.0,-720.0,-672.0,-688.0,-768.0,-752.0,-560.0,-400.0,-256.0,-224.0,-224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-800.0,-720.0,-688.0,-640.0,-640.0,-640.0,-688.0,-672.0,-672.0,-624.0,-528.0,-560.0,-672.0,-752.0,-736.0,-688.0,-672.0,-688.0,-672.0,-576.0,-544.0,-512.0,-512.0,-560.0,-560.0,-512.0,-464.0,-400.0,-352.0,-272.0,-224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-768.0,-800.0,-800.0,-752.0,-720.0,-704.0,-720.0,-688.0,-688.0,-640.0,-608.0,-608.0,-640.0,-752.0,-768.0,-752.0,-736.0,-688.0,-640.0,-656.0,-736.0,-720.0,-720.0,-720.0,-720.0,-688.0,-704.0,-576.0,-448.0,-272.0,-240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-688.0,-704.0,-736.0,-768.0,-816.0,-816.0,-816.0,-832.0,-832.0,-800.0,-784.0,-768.0,-736.0,-768.0,-752.0,-736.0,-704.0,-672.0,-688.0,-752.0,-816.0,-816.0,-784.0,-736.0,-656.0,-544.0,-368.0,-272.0,-240.0,-224.0,-240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-784.0,-752.0,-720.0,-752.0,-768.0,-800.0,-752.0,-688.0,-704.0,-688.0,-656.0,-592.0,-576.0,-592.0,-608.0,-640.0,-704.0,-720.0,-752.0,-768.0,-800.0,-736.0,-672.0,-624.0,-640.0,-688.0,-688.0,-608.0,-512.0,-352.0,-256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-752.0,-720.0,-656.0,-688.0,-784.0,-800.0,-736.0,-688.0,-656.0,-624.0,-608.0,-624.0,-608.0,-592.0,-592.0,-576.0,-560.0,-544.0,-560.0,-576.0,-592.0,-592.0,-624.0,-608.0,-608.0,-624.0,-640.0,-592.0,-384.0,-288.0,-240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-736.0,-736.0,-752.0,-672.0,-688.0,-736.0,-752.0,-752.0,-720.0,-688.0,-688.0,-736.0,-704.0,-688.0,-672.0,-672.0,-672.0,-704.0,-720.0,-752.0,-752.0,-720.0,-720.0,-672.0,-592.0,-448.0,-384.0,-272.0,-224.0,-192.0,-192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-768.0,-768.0,-736.0,-736.0,-704.0,-672.0,-768.0,-848.0,-912.0,-944.0,-944.0,-864.0,-864.0,-912.0,-912.0,-912.0,-896.0,-784.0,-704.0,-672.0,-624.0,-576.0,-640.0,-688.0,-624.0,-448.0,-352.0,-240.0,-192.0,-240.0,-256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-752.0,-736.0,-688.0,-672.0,-720.0,-720.0,-688.0,-672.0,-688.0,-720.0,-720.0,-672.0,-688.0,-736.0,-784.0,-768.0,-768.0,-752.0,-720.0,-640.0,-624.0,-608.0,-640.0,-608.0,-544.0,-416.0,-336.0,-272.0,-224.0,-208.0,-208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0
-800.0,-800.0,-752.0,-704.0,-768.0,-832.0,-848.0,-816.0,-768.0,-736.0,-720.0,-752.0,-736.0,-752.0,-720.0,-704.0,-704.0,-704.0,-720.0,-784.0,-896.0,-896.0,-768.0,-688.0,-608.0,-448.0,-176.0,-128.0,-80.0,-64.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
-688.0,-704.0,-704.0,-688.0,-704.0,-704.0,-736.0,-736.0,-720.0,-704.0,-736.0,-736.0,-704.0,-688.0,-688.0,-688.0,-736.0,-768.0,-768.0,-720.0,-624.0,-560.0,-432.0,-400.0,-384.0,-352.0,-272.0,-224.0,-160.0,-144.0,-128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-768.0,-752.0,-736.0,-752.0,-736.0,-720.0,-704.0,-704.0,-736.0,-736.0,-704.0,-688.0,-704.0,-704.0,-736.0,-736.0,-752.0,-784.0,-688.0,-624.0,-560.0,-544.0,-528.0,-544.0,-544.0,-464.0,-320.0,-288.0,-240.0,-240.0,-288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
-752.0,-800.0,-800.0,-784.0,-816.0,-832.0,-832.0,-832.0,-800.0,-784.0,-768.0,-768.0,-736.0,-720.0,-736.0,-672.0,-656.0,-688.0,-688.0,-608.0,-592.0,-656.0,-672.0,-608.0,-464.0,-352.0,-288.0,-256.0,-240.0,-256.0,-304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
-768.0,-784.0,-800.0,-800.0,-800.0,-784.0,-768.0,-768.0,-768.0,-784.0,-768.0,-752.0,-752.0,-752.0,-752.0,-752.0,-752.0,-736.0,-752.0,-768.0,-720.0,-704.0,-720.0,-736.0,-688.0,-560.0,-480.0,-336.0,-304.0,-272.0,-256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-752.0,-752.0,-752.0,-752.0,-736.0,-736.0,-752.0,-752.0,-768.0,-768.0,-768.0,-768.0,-768.0,-752.0,-736.0,-736.0,-736.0,-752.0,-736.0,-720.0,-704.0,-704.0,-688.0,-688.0,-688.0,-672.0,-608.0,-512.0,-352.0,-320.0,-256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
-688.0,-736.0,-704.0,-672.0,-624.0,-656.0,-736.0,-768.0,-752.0,-752.0,-800.0,-816.0,-848.0,-816.0,-784.0,-800.0,-832.0,-816.0,-800.0,-784.0,-784.0,-784.0,-800.0,-800.0,-768.0,-752.0,-672.0,-576.0,-432.0,-320.0,-224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-784.0,-800.0,-800.0,-800.0,-784.0,-768.0,-752.0,-736.0,-736.0,-720.0,-720.0,-736.0,-736.0,-736.0,-736.0,-752.0,-768.0,-768.0,-768.0,-768.0,-736.0,-736.0,-704.0,-656.0,-608.0,-560.0,-400.0,-320.0,-304.0,-256.0,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-704.0,-784.0,-784.0,-768.0,-736.0,-672.0,-688.0,-720.0,-736.0,-672.0,-608.0,-592.0,-592.0,-608.0,-640.0,-672.0,-688.0,-736.0,-752.0,-768.0,-784.0,-768.0,-768.0,-784.0,-784.0,-736.0,-688.0,-592.0,-496.0,-384.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
-768.0,-768.0,-768.0,-784.0,-800.0,-800.0,-768.0,-736.0,-736.0,-736.0,-768.0,-784.0,-752.0,-720.0,-752.0,-752.0,-736.0,-752.0,-768.0,-752.0,-656.0,-640.0,-624.0,-592.0,-496.0,-464.0,-368.0,-352.0,-288.0,-272.0,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-688.0,-672.0,-656.0,-640.0,-640.0,-656.0,-672.0,-672.0,-672.0,-704.0,-688.0,-704.0,-720.0,-720.0,-720.0,-720.0,-720.0,-720.0,-720.0,-720.0,-720.0,-704.0,-704.0,-672.0,-608.0,-496.0,-416.0,-288.0,-240.0,-192.0,-176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
-656.0,-608.0,-656.0,-688.0,-752.0,-752.0,-736.0,-688.0,-720.0,-768.0,-768.0,-704.0,-672.0,-592.0,-544.0,-592.0,-704.0,-752.0,-752.0,-752.0,-768.0,-768.0,-752.0,-768.0,-688.0,-544.0,-352.0,-224.0,-208.0,-240.0,-240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-768.0,-752.0,-752.0,-784.0,-816.0,-816.0,-784.0,-752.0,-752.0,-752.0,-768.0,-816.0,-800.0,-720.0,-672.0,-608.0,-592.0,-656.0,-704.0,-720.0,-688.0,-592.0,-560.0,-464.0,-416.0,-352.0,-320.0,-272.0,-256.0,-272.0,-288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-752.0,-768.0,-784.0,-800.0,-800.0,-800.0,-800.0,-768.0,-752.0,-736.0,-736.0,-736.0,-736.0,-720.0,-704.0,-704.0,-704.0,-736.0,-752.0,-752.0,-752.0,-768.0,-768.0,-768.0,-752.0,-704.0,-608.0,-432.0,-352.0,-288.0,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
-720.0,-720.0,-720.0,-720.0,-736.0,-752.0,-752.0,-752.0,-752.0,-736.0,-736.0,-736.0,-720.0,-720.0,-736.0,-736.0,-736.0,-752.0,-720.0,-704.0,-704.0,-688.0,-640.0,-576.0,-464.0,-368.0,-240.0,-192.0,-176.0,-208.0,-240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-672.0,-672.0,-704.0,-720.0,-736.0,-736.0,-720.0,-704.0,-688.0,-672.0,-656.0,-672.0,-688.0,-688.0,-688.0,-688.0,-688.0,-704.0,-720.0,-736.0,-736.0,-704.0,-672.0,-608.0,-464.0,-336.0,-192.0,-144.0,-128.0,-160.0,-224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-752.0,-752.0,-736.0,-736.0,-736.0,-720.0,-720.0,-736.0,-752.0,-752.0,-752.0,-752.0,-752.0,-752.0,-752.0,-752.0,-752.0,-736.0,-736.0,-720.0,-736.0,-752.0,-768.0,-768.0,-736.0,-736.0,-752.0,-752.0,-688.0,-624.0,-496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0
-720.0,-704.0,-704.0,-688.0,-672.0,-672.0,-688.0,-688.0,-688.0,-688.0,-704.0,-720.0,-720.0,-720.0,-720.0,-720.0,-736.0,-688.0,-672.0,-656.0,-656.0,-688.0,-656.0,-592.0,-496.0,-352.0,-272.0,-224.0,-192.0,-128.0,-128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0
-672.0,-720.0,-752.0,-800.0,-816.0,-816.0,-832.0,-816.0,-768.0,-736.0,-752.0,-768.0,-752.0,-720.0,-704.0,-720.0,-704.0,-656.0,-672.0,-704.0,-704.0,-688.0,-656.0,-672.0,-640.0,-592.0,-480.0,-352.0,-192.0,-112.0,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-768.0,-736.0,-736.0,-784.0,-768.0,-752.0,-752.0,-736.0,-688.0,-592.0,-640.0,-752.0,-800.0,-800.0,-784.0,-720.0,-736.0,-736.0,-704.0,-720.0,-752.0,-768.0,-784.0,-752.0,-720.0,-704.0,-624.0,-432.0,-384.0,-336.0,-304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-720.0,-704.0,-688.0,-688.0,-672.0,-688.0,-672.0,-672.0,-656.0,-672.0,-688.0,-688.0,-688.0,-688.0,-672.0,-672.0,-672.0,-672.0,-672.0,-672.0,-672.0,-672.0,-672.0,-688.0,-720.0,-720.0,-656.0,-528.0,-304.0,-224.0,-176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-752.0,-752.0,-752.0,-736.0,-688.0,-672.0,-672.0,-672.0,-672.0,-656.0,-656.0,-672.0,-704.0,-704.0,-704.0,-720.0,-704.0,-704.0,-704.0,-720.0,-720.0,-752.0,-736.0,-688.0,-576.0,-432.0,-272.0,-192.0,-96.0,-80.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-672.0,-672.0,-688.0,-704.0,-672.0,-656.0,-640.0,-624.0,-640.0,-656.0,-720.0,-752.0,-752.0,-768.0,-768.0,-800.0,-832.0,-880.0,-896.0,-864.0,-848.0,-832.0,-816.0,-800.0,-736.0,-624.0,-528.0,-400.0,-320.0,-256.0,-224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-864.0,-864.0,-848.0,-832.0,-816.0,-816.0,-816.0,-816.0,-832.0,-864.0,-864.0,-848.0,-816.0,-768.0,-752.0,-784.0,-832.0,-864.0,-848.0,-816.0,-816.0,-848.0,-864.0,-864.0,-880.0,-864.0,-800.0,-656.0,-544.0,-320.0,-208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-752.0,-752.0,-752.0,-736.0,-720.0,-704.0,-704.0,-688.0,-688.0,-688.0,-704.0,-704.0,-704.0,-704.0,-688.0,-688.0,-688.0,-704.0,-704.0,-720.0,-736.0,-752.0,-784.0,-784.0,-752.0,-656.0,-416.0,-272.0,-160.0,-160.0,-128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
-688.0,-704.0,-720.0,-704.0,-688.0,-720.0,-736.0,-752.0,-752.0,-752.0,-752.0,-752.0,-752.0,-752.0,-736.0,-704.0,-704.0,-752.0,-800.0,-864.0,-864.0,-848.0,-784.0,-656.0,-544.0,-336.0,-192.0,-112.0,-112.0,-176.0,-176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0
-688.0,-672.0,-672.0,-688.0,-688.0,-720.0,-720.0,-752.0,-720.0,-736.0,-736.0,-736.0,-768.0,-752.0,-736.0,-704.0,-672.0,-672.0,-688.0,-688.0,-688.0,-688.0,-688.0,-672.0,-656.0,-576.0,-496.0,-352.0,-288.0,-240.0,-272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
