T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,Time,Label
-5.77857624,-6.61311865,-6.20657589,-5.55726696,-3.66087098,-3.66790134,-5.08862576,-5.08470303,-4.80917114,-4.43181204,-4.62187127,-4.48638966,-5.34076998,-6.41449632,-5.94822787,-4.29442884,-5.11059371,-5.05623442,-6.35284414,-5.71578144,-4.50820839,-4.41813378,-6.7613772,-4.90636485,-5.12780029,-5.72554187,-7.28115295,-6.99431365,-6.30408603,-6.30818338,-8.06960312,-9.79365108,-7.71450571,-5.29768556,-4.79902646,-5.93409518,-6.51754675,-6.19955591,-6.508435400000001,-6.51739071,-7.89484573,-7.83093911,-7.836602,-7.836602,-7.82518081,-7.82226589,-7.836602,-7.86090237,-7.86603926,-7.85034131,33,0
2.88273651,4.34947001,4.67995851,4.16796888,3.27690166,1.31373186,6.45766645,5.67198221,3.71394878,2.71928092,5.86096693,1.98881587,0.81618349,1.1498131,1.30526192,1.1498131,-0.83707768,2.14562658,0.55821505,2.75125774,3.47315438,2.31747903,0.68015291,-1.20587567,-0.32979338,0.14136586,-0.7924225,-2.27673696,-1.99296679,-1.83417183,-2.73326944,-2.3347437,-1.06250844,1.05983853,0.04536299,-0.8151278000000001,-0.48938245,-1.86211163,-0.96858316,-0.67430239,-0.67687597,-0.67687597,-0.68072087,-0.67687597,-0.66523035,-0.67815967,-0.68708751,-0.68327377,-0.67687597,-0.68072087,37,0
-4.48511196,-3.35561666,-2.85831322,-1.43120075,-2.99150504,-3.06859803,-2.63093317,-2.93200981,-2.81363444,-2.17473501,-3.2755087000000005,-4.79218879,-4.1243745,-3.63663378,-2.68688236,-2.28285427,-2.84810418,-2.1976287,-1.41421356,-2.48711272,-4.890738,-5.55917179,-4.3815334,-4.78550357,-6.76954533,-6.28080859,-6.04376885,-6.27540501,-6.51292415,-5.3944191,-5.00194125,-4.74735109,-4.17357412,-2.60504816,-3.76781696,-4.61939766,-6.87371099,-6.97441707,-5.98231651,-5.99925979,-5.86449537,-7.60412585,-7.64634412,-7.63392263,-7.64634412,-7.71645935,-7.74167336,-7.70904363,-7.67055788,-7.6422269,32,0
2.80261342,2.73636035,1.69424384,2.83655573,2.84497097,2.79316745,2.77562916,2.75326388,1.62416705,2.72770833,1.87698605,2.72333244,2.53298378,2.20474379,2.56065239,2.69638214,2.81547907,1.54988898,3.76588218,1.77240716,1.68865585,2.58488748,2.53298378,2.88807524,2.87794192,0.77051324,1.71253417,0.6534206,0.62251464,-0.32886665,-0.48480962,-1.07754157,-0.27060045,0.46792981,0.56352605,-0.76266833,-0.88941637,-2.9876532000000005,-2.99835065,-2.87794192,-2.90704719,-1.93541834,-1.93541834,-1.93803146,-1.943922,-1.943922,-1.93974403,-1.93541834,-1.93974403,-1.943922,33,0
-1.94555176,-1.80517057,-1.64030375,-1.52081193,-1.50482982,-1.53656705,-1.65416115,-1.50482982,-1.42159895,-1.38680366,-1.56086081,-1.51854261,-1.59516786,-1.66584248,-2.74698778,-2.88378509,-1.84507618,-1.62823104,-0.88212687,-0.76266833,-1.39182559,-2.50454359,-2.81728276,-2.84497097,-3.87606293,-2.88088106,-3.85822967,-3.89431561,-4.93979933,-4.97351409,-5.98749371,-3.99970148,-3.99912273,-4.81815227,-4.41063433,-4.96482754,-6.94782306,-6.94011403,-5.99925979,-5.97337179,-5.97807178,-5.97807178,-5.97337179,-5.96713137,-5.96713137,-5.97337179,-5.97807178,-5.97807178,-5.97530639,-5.97530639,31,0
-2.68011416,-2.82792447,-3.87083668,-2.90047017,-3.80851757,-2.78545748,-3.84504678,-3.87083668,-3.89748026,-3.94742287,-4.95254732,-4.96273076,-3.96577945,-3.9639328,-3.90668911,-1.70710159,-1.84237081,-2.95258682,-2.99988577,-1.81555496,-3.93801272,-2.96932869,-2.96932869,-3.98289879,-3.9902562000000006,-2.99988577,-3.918301,-4.64242913,-5.67311145,-5.81149897,-5.90701908,-5.97624639,-4.99850745,-2.9881232000000004,-2.88378509,-4.70144064,-4.79161287,-5.80625502,-6.90799001,-6.97228746,-5.92775919,-5.99766069,-5.99703936,-5.9967013,-5.99820894,-5.99766069,-5.9967013,-5.99703936,-5.998684099999999,-5.998684099999999,31,0
0.99296551,0.99731448,0.98162718,0.9055688,0.86074203,0.9055688,0.95051573,0.93849302,0.98325491,0.9735789,0.67687597,0.53139858,0.32061299,0.06801529,-0.31895931,-0.68454711,-0.356738,-0.73016228,-0.46484205,-0.90486942,1.67543743,0.46019978,0.57214587,0.13398619,-0.53877079,-0.62932039,-0.84526183,-1.82280655,-1.99969539,-2.9856822,-2.95258682,-3.93301963,-2.93552696,-1.98867589,-1.99794114,-2.99269215,-2.9729496,-4.96482754,-5.99735916,-4.99923848,-4.99805058,-4.99890342,-4.99993146,-4.99993146,-4.99962685,-4.99938316,-4.99962685,-4.99962685,-4.99938316,-4.99962685,33,0
3.23606798,4.05531909,3.95077506,3.87472244,3.83582576,3.87472244,3.83022222,3.85812292,3.9720731,4.03480156,4.08068795,4.09074859,4.05531909,4.09074859,4.05531909,4.13049147,4.19335284,4.13049147,4.13049147,4.13049147,4.09074859,3.26455036,3.31224134,2.484181,2.51885959,1.62416705,1.44834372,0.50452762,0.3452982,-0.26387305,-0.75699506,-0.82806033,-0.89415424,-0.54456049,-0.96044699,-0.61290705,-0.61703588,-0.29570805,-0.62251464,-0.44990211,0.09584575,0.08367784,0.07149744,0.06104854,0.06104854,0.06801529,0.07149744,0.0732381999999999,0.08019892,0.07671903,32,0
-3.50454632,-4.04581433,-4.86024984,-3.56013023,-1.71829847,-2.1374094,-2.06126253,-3.36604313,-3.86366787,-3.64484314,-3.64484314,-3.40360434,-3.86366787,-3.07759822,-2.27098517,-2.87250519,-4.22163963,-3.14342757,-3.25387109,-3.7447786,-2.89668745,-4.3815334,-5.41551171,-4.37309854,-4.30371014,-5.077159,-5.65592919,-5.605119599999999,-7.01045344,-8.36798837,-8.58816296,-9.60293686,-6.71519782,-7.70904363,-8.86052862,-6.90600513,-7.91620631,-9.99876632,-10.98492488,-9.98806137,-10.99973194,-8.99210547,-9.99328394,-9.99194395,-9.99194395,-9.989705699999998,-9.98629535,-9.9912283,-9.99328394,-9.99194395,33,0
-0.91108981,-0.92039957,-1.37129378,-1.40378944,-1.47727068,-1.73784352,-1.15286463,-1.5,-1.30097725,-1.29153329,-1.29153329,-1.49546322,-1.5,-1.47727068,-1.41303564,-1.40378944,-1.33390554,-1.80973884,-1.80973884,-1.32451756,-1.75062363,-1.90419154,-0.95191397,-2.35432911,-1.76095471,-2.83994778,-2.97568333,-3.99984769,-4.99850745,-3.99588228,-3.99984769,-3.98353759,-1.89329852,-1.91055672,-2.96056715,-2.92888802,-4.49397023,-5.95527691,-4.99485285,-6.98120134,-5.9211343,-5.98231651,-5.98388686,-5.9853843,-5.981504,-5.98231651,-5.981504,-5.97530639,-5.9713644,-5.97530639,33,0
